Area_ID,Area
1402,Data Science
1403,Data Sharing
1404,Data acquisition
1405,Data and knowledge visualizations
1406,Data association
1407,Data classification
1408,Data collection system
1409,Data converter
1410,Data fusion
1411,Data handling
1412,Data integration
1413,Data mining
1414,Data processing architecture
1415,Data race detection
1416,Data reduction
1417,Data set
1418,Data structures
1419,Data translations
1420,Data visualization
1421,Data-aided
1422,Database systems
1423,Databases
1424,"Databases, Factual"
1425,Dc magnetron sputtering
1426,De Bruijn graphs
1427,Decay (organic)
1428,Deceleration
1429,Decentralized control
1430,Decentralized routing
1431,"Decision Support Systems, Clinical"
1432,Decision boundary
1433,Decision feedback equalizers
1434,Decision makers
1435,Decision making
1436,Decision making process
1437,Decision mechanism
1438,Decision support systems
1439,Decision trees
1440,Decoding
1441,Decoding strategy
1442,Decoding techniques
1443,Decomposition
1444,Decomposition technique
1445,Deep convolutional neural networks
1446,Deep dynamic compactions
1447,Deep knowledge
1448,Deep learning
1449,Deep neural networks
1450,Deep oxidation
1451,Default values
1452,Defect characterization
1453,Defect depth quantifications
1454,Defected ground plane
1455,Defense contractor
1456,Deflection (structures)
1457,Deformable capsule
1458,Deformable particles
1459,Deformation
1460,Deformation mechanism
1461,Deformation properties
1462,Degree of freedom
1463,Degree of similarity
1464,Degrees of freedom (DoFs)
1465,Degrees of freedom (mechanics)
1466,Dehydrogenation
1467,Deionized water
1468,Delamination
1469,Delamination detections
1470,Delamination growth
1471,Delay
1472,Delay control systems
1473,Delays
1474,Delivery methods
1475,Delphi method
1476,Demographic data
1477,Demographic information
1478,Dense Phase
1479,Density (specific gravity)
1480,Density functional theory
1481,Department of Defense
1482,Department of interiors
1483,Dependency graphs
1484,Deployable boom
1485,Deployable mechanisms
1486,Deployable structure
1487,Deployment architecture
1488,Deployment kinematics
1489,Deployment process
1490,Deposited sediments
1491,Deposition
1492,Deposition chambers
1493,Deposition conditions
1494,Deposition process
1495,Deposition rates
1496,Deposits
1497,Depth of field
1498,Descriptors
1499,Design
1500,Design Education
1501,Design Exploration
1502,Design activity
1503,Design aids
1504,Design and evaluations
1505,Design and implementations
1506,Design and modeling
1507,Design and operations
1508,Design and optimization
1509,Design approaches
1510,Design assessments
1511,Design concept
1512,Design configurations
1513,Design considerations
1514,Design creativities
1515,Design critiques
1516,Design decision-making
1517,Design engineers
1518,Design environment
1519,Design equation
1520,Design ethnographies
1521,Design flexibility
1522,Design flows
1523,Design for X
1524,Design frameworks
1525,Design ground motion
1526,Design heuristics
1527,Design implications
1528,Design improvements
1529,Design insights
1530,Design intent
1531,Design knowledge
1532,Design limitations
1533,Design method
1534,Design of experiments
1535,Design optimization
1536,Design parameters
1537,Design process
1538,Design project assessments
1539,Design projects
1540,Design reference missions
1541,Design researchers
1542,Design schools
1543,Design science
1544,Design sensitivity
1545,Design space exploration
1546,Design spaces
1547,Design standard
1548,Design strategies
1549,Design synthesis
1550,Design technique
1551,Design thinking
1552,Design tool
1553,Design understanding
1554,Design variations
1555,Design-build projects
1556,Design/methodology/approach
1557,Designed experiments
1558,Destination nodes
1559,Destructive testing
1560,Detailed modeling
1561,Detect and avoid
1562,Detecting moving objects
1563,Detection
1564,Detection and avoidances
1565,Detection and repairs
1566,Detection capability
1567,Detection enhancement
1568,Detection performance
1569,Detection rates
1570,Detection sensitivity
1571,Determining modes
1572,Developable
1573,Developable surfaces
1574,Developing countries
1575,Developing nations
1576,Developing product
1577,Developing world
1578,Development and testing
1579,Development costs
1580,Development process
1581,Development stages
1582,Development time
1583,Device architectures
1584,Device materials
1585,Device operations
1586,Device parameters
1587,Device sensitivity
1588,"Diabetes Mellitus, Type 1"
1589,Diagnosis
1590,Diamond patterns
1591,Dichotomous searches
1592,Dielectric devices
1593,Dielectric waveguides
1594,Difference equations
1595,Different geometry
1596,Different layers
1597,Different stages
1598,Differential algebraic equations
1599,Differential amplifiers
1600,Differential and algebraic equations
1601,Differential circuits
1602,Differential equations
1603,Differential games
1604,Differential geometry
1605,Differential sensors
1606,Diffraction patterns
1607,Diffusible hydrogen
1608,Diffusion
1609,Diffusion anisotropy
1610,Diffusion controlled
1611,Diffusion magnetic resonance imaging
1612,Diffusion maps
1613,Diffusion mris
1614,Digital cameras
1615,Digital communication systems
1616,Digital communications
1617,Digital image correlation methods
1618,Digital modulations
1619,Digital signal processing
1620,Digital spatial light modulators
1621,Digital storage
1622,Digital technologies
1623,Digital to analog conversion
1624,Dihedral angle
1625,Dilution
1626,Dilution ratio
1627,Dimensional accuracy
1628,Dimensional analysis
1629,Dimensionalization
1630,Dimensionless ratios
1631,Dimethylpolysiloxanes
1632,Dipole antennas
1633,Direct control
1634,Direct laser writing
1635,Direct measurement
1636,Direct transition
1637,Direction angle
1638,Directional Antenna
1639,Directional patterns (antenna)
1640,Directional sensitivity
1641,Directive antennas
1642,Directivity pattern
1643,Disability Evaluation
1644,Disaster response
1645,Disasters
1646,Disclosure policies
1647,Discontinuous dynamic recrystallization
1648,Discrete Kalman filters
1649,Discrete event simulation
1650,Discrete numbers
1651,Discrete ordinates method
1652,Discrete time
1653,Discrete-time channels
1654,Discretization algorithms
1655,Discretizations
1656,"Disease Models, Animal"
1657,Disease Progression
1658,Disease associations
1659,Disease control
1660,Disease diagnostics
1661,Diseases
1662,Disintegration
1663,Dislocation densities
1664,Dislocation movement
1665,Dislocation pileup
1666,Dislocation structures
1667,Dislocation substructures
1668,Dislocations (crystals)
1669,Disorientation angle
1670,Dispensers
1671,Dispersions
1672,Dispersive transport
1673,Displacement amplification
1674,Displacement demand
1675,Displacement direction
1676,Displacement patterns
1677,Displacement-based method
1678,Display system
1679,Dissimilar
1680,Dissimilar aluminum alloy
1681,Dissimilar material joining
1682,Dissimilar material systems
1683,Dissimilar materials
1684,Dissimilar metal weld
1685,Dissimilar metals
1686,Distance education
1687,Distance parameter
1688,Distinct points
1689,Distributed architecture
1690,Distributed compliances
1691,Distributed computer systems
1692,Distributed control architectures
1693,Distributed engineering
1694,Distributed parameter control systems
1695,Distributed propulsions
1696,Distribution curves
1697,Distribution functions
1698,Distribution of grains
1699,Distribution strategies
1700,District energy systems
1701,Disturbance rejection
1702,Divergent thinkings
1703,Domain decomposition methods
1704,Domain size
1705,Domain-specific information
1706,Dominant probability
1707,Dopant concentrations
1708,Doped alumina
1709,Doppler
1710,Doubly Fed Induction generators (DFIG)
1711,Doubly fed induction generators
1712,Drag reduction
1713,Drenick's theorem
1714,Drill pipe
1715,Drilling operation
1716,Drills
1717,Driving factors
1718,Driving forces
1719,Drones
1720,Drop breakup
1721,Droplet impact
1722,Droplet impingement
1723,Droplet volume
1724,Dropped packets
1725,Drops
1726,Drug Delivery Systems
1727,Drug delivery
1728,Drug discovery
1729,Drug products
1730,Drug-resistant bacteria
1731,Drying
1732,Drying condition
1733,Dryland cropping systems
1734,Dual basis
1735,Dual mortars
1736,Dual path
1737,Dual quaternion
1738,Dual sensor
1739,Dual-phase steel
1740,Ductile fracture
1741,Durability
1742,Dust
1743,Dynamic Circuits
1744,Dynamic accuracies
1745,Dynamic analysis
1746,Dynamic characteristics
1747,Dynamic compression experiment
1748,Dynamic cone penetration test
1749,Dynamic data reconciliation
1750,Dynamic environments
1751,Dynamic equivalent
1752,Dynamic grouping
1753,Dynamic information
1754,Dynamic loads
1755,Dynamic network
1756,Dynamic optimization
1757,Dynamic penetration test
1758,Dynamic power system model
1759,Dynamic power systems
1760,Dynamic range
1761,Dynamic recrystallization
1762,Dynamic refinement
1763,Dynamic researches
1764,Dynamic settings
1765,Dynamic stiffness matrix
1766,Dynamic testing
1767,Dynamical networks
1768,Dynamical structure
1769,Dynamical systems
1770,Dynamics
1771,Dynamics characteristic
1772,E-mail research
1773,EBSD
1774,EDAC
1775,EM theory
1776,ENIGMA
1777,EWMA
1778,EXCO
1779,Early Detection of Cancer
1780,Early Diagnosis
1781,Early design stages
1782,Earth (planet)
1783,Earth observations
1784,Earthquake engineering
1785,Earthquake sequences
1786,Earthquakes
1787,Ebolavirus
1788,Eccentric loading
1789,Eco-composites
1790,Ecodesign
1791,Ecology
1792,Economic Recession
1793,Economic analysis
1794,Economic and social effects
1795,Economic cycles
1796,Economic downturn
1797,Economic factors
1798,Economic sustainability
1799,Economical connection
1800,Ecosystems
1801,Edge constraints
1802,Edge-based methods
1803,Editorial board
1804,Education
1805,Education computing
1806,Educational experiences
1807,Educational goals
1808,Effect of strain
1809,Effect sparsity
1810,Effective approaches
1811,Effective area
1812,Effective diameter
1813,Effective heat of formation
1814,Effective interactions
1815,Effective learning
1816,Effective materials
1817,Effective medium theories
1818,Effective moduli
1819,Effective property
1820,Effective resistances
1821,Effective strain
1822,Effective stress
1823,Effective thermal conductivity
1824,Effective tool
1825,Effects of materials
1826,Efficiency
1827,Effluents
1828,Eigenvalue equations
1829,Eigenvalues and eigenfunctions
1830,Elastic Modulus
1831,Elastic and plastic deformation
1832,Elastic energy
1833,Elastic moduli
1834,Elasticity
1835,Elastoplasticity
1836,Electric aircrafts
1837,Electric batteries
1838,Electric conductivity
1839,Electric control equipment
1840,Electric current measurement
1841,Electric energy storage
1842,Electric excitation
1843,Electric fault currents
1844,Electric field measurement
1845,Electric fields
1846,Electric heating
1847,Electric impedance
1848,Electric impedance measurement
1849,Electric infrastructures
1850,Electric lines
1851,Electric load flow
1852,Electric machine theory
1853,Electric network parameters
1854,Electric power distribution
1855,Electric power measurement
1856,Electric power supply
1857,Electric power system measurement
1858,Electric power systems
1859,Electric power transmission networks
1860,Electric power utilization
1861,Electric propulsion
1862,Electric resistance
1863,Electric sensing devices
1864,Electric utilities
1865,Electric variables measurement
1866,Electric vehicles
1867,Electric welding
1868,Electrical characterization
1869,Electrical components
1870,Electrical conductivity
1871,Electrical engineering
1872,Electrical engineering students
1873,Electrical impedance
1874,Electrical power
1875,Electrically conductive
1876,Electrically large
1877,Electro-holography
1878,Electrochemical
1879,Electrochemical cells
1880,Electrochemical conditions
1881,Electrochemical electrodes
1882,Electrochemical energy storage
1883,Electrochemical experiments
1884,Electrochemical measurements
1885,Electrochemical oxidation
1886,Electrochemical reaction rates
1887,Electrochemical response
1888,Electrochemical sensing
1889,Electrochemical sensors
1890,Electrodermal activity
1891,Electrodes
1892,Electroless gold plating
1893,Electroless plating
1894,Electromagnetic calorimeter
1895,Electromagnetic excitations
1896,Electromagnetic isolation
1897,Electromagnetic propagation
1898,Electromagnetic rail guns
1899,Electromagnetic sensors
1900,Electromagnetic techniques
1901,Electromagnetic transducer
1902,Electromagnetic wave emission
1903,Electromagnetic wave reflection
1904,Electromagnetic waves
1905,Electromagnetics
1906,Electron acceptor
1907,Electron back scatter diffraction
1908,Electron backscattering diffraction
1909,Electron devices
1910,Electron diffraction
1911,Electron dynamics
1912,Electron emission
1913,Electron holography
1914,Electron interaction
